Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
25/7/2007,11:57:00,0.226,0.112,235.36,1,0,0,0
25/7/2007,11:58:00,0.224,0.112,235.44,1,0,0,0
25/7/2007,11:59:00,0.222,0.11,235.17,1,0,0,0
25/7/2007,12:00:00,0.222,0.112,235.31,1,0,0,0
25/7/2007,12:01:00,0.22,0.112,235.62,1,0,0,0
25/7/2007,12:02:00,0.22,0.112,235.61,1,0,0,0
25/7/2007,12:03:00,0.218,0.11,235.26,1,0,0,0
25/7/2007,12:04:00,0.218,0.11,235,1,0,0,0
25/7/2007,12:05:00,0.218,0.11,234.54,1,0,0,0
25/7/2007,12:06:00,0.216,0.11,234.8,1,0,0,0
25/7/2007,12:07:00,0.216,0.11,234.97,1,0,0,0
25/7/2007,12:08:00,0.216,0.112,235.14,1,0,0,0
25/7/2007,12:09:00,0.16,0,235.65,0.8,0,0,0
25/7/2007,12:10:00,0.124,0,236.15,0.6,0,0,0
25/7/2007,12:11:00,0.124,0,235.64,0.6,0,0,0
25/7/2007,12:12:00,0.124,0,235.32,0.6,0,0,0
25/7/2007,12:13:00,0.124,0,235.73,0.6,0,0,0
25/7/2007,12:14:00,0.124,0,235.9,0.6,0,0,0
25/7/2007,12:15:00,0.124,0,235.49,0.6,0,0,0
25/7/2007,12:16:00,0.124,0,235.09,0.6,0,0,0
25/7/2007,12:17:00,0.124,0,235.47,0.6,0,0,0
25/7/2007,12:18:00,0.124,0,235.54,0.6,0,0,0
25/7/2007,12:19:00,0.124,0,235.12,0.6,0,0,0
25/7/2007,12:20:00,0.124,0,235.47,0.6,0,0,0
25/7/2007,12:21:00,0.124,0,235.52,0.6,0,0,0
25/7/2007,12:22:00,0.124,0,235.33,0.6,0,0,0
25/7/2007,12:23:00,0.124,0,235.41,0.6,0,0,0
25/7/2007,12:24:00,0.124,0,235.55,0.6,0,0,0
25/7/2007,12:25:00,0.166,0,235.26,1,0,0,0
25/7/2007,12:26:00,0.2,0.082,235.08,0.8,0,0,0
25/7/2007,12:27:00,0.2,0.082,235.05,0.8,0,0,0
25/7/2007,12:28:00,0.298,0.18,234.69,1.6,0,0,0
25/7/2007,12:29:00,0.306,0.208,235.37,1.6,0,0,0
25/7/2007,12:30:00,0.3,0.208,235.23,1.4,0,0,0
25/7/2007,12:31:00,0.296,0.208,235.35,1.4,0,0,0
25/7/2007,12:32:00,0.294,0.208,235.53,1.4,0,0,0
25/7/2007,12:33:00,0.29,0.208,235.49,1.4,0,0,0
25/7/2007,12:34:00,0.288,0.21,235.54,1.4,0,0,0
25/7/2007,12:35:00,0.288,0.208,235.4,1.4,0,0,0
25/7/2007,12:36:00,0.286,0.206,235.02,1.4,0,0,0
25/7/2007,12:37:00,0.244,0.146,234.82,1.2,0,0,0
25/7/2007,12:38:00,0.218,0.11,234.9,1,0,0,0
25/7/2007,12:39:00,0.218,0.11,234.79,1,0,0,0
25/7/2007,12:40:00,0.216,0.11,235.09,1,0,0,0
25/7/2007,12:41:00,0.216,0.112,235.24,1,0,0,0
25/7/2007,12:42:00,0.198,0.088,235.46,1,0,0,0
25/7/2007,12:43:00,0.124,0,235.61,0.6,0,0,0
25/7/2007,12:44:00,0.124,0,235.55,0.6,0,0,0
25/7/2007,12:45:00,0.124,0,235.64,0.6,0,0,0
25/7/2007,12:46:00,0.124,0,235.57,0.6,0,0,0
25/7/2007,12:47:00,0.124,0,235.8,0.6,0,0,0
25/7/2007,12:48:00,0.124,0,235.5,0.6,0,0,0
25/7/2007,12:49:00,0.124,0,236,0.6,0,0,0
25/7/2007,12:50:00,0.124,0,235.88,0.6,0,0,0
25/7/2007,12:51:00,0.124,0,235.36,0.6,0,0,0
25/7/2007,12:52:00,0.124,0,235.43,0.6,0,0,0
25/7/2007,12:53:00,0.124,0,234.85,0.6,0,0,0
25/7/2007,12:54:00,0.124,0,234.56,0.6,0,0,0
25/7/2007,12:55:00,0.124,0,234.42,0.6,0,0,0
25/7/2007,12:56:00,0.124,0,234.63,0.6,0,0,0
25/7/2007,12:57:00,0.124,0,234.6,0.6,0,0,0
25/7/2007,12:58:00,0.124,0,234.69,0.6,0,0,0
25/7/2007,12:59:00,0.124,0,235.48,0.6,0,0,0
25/7/2007,13:00:00,0.124,0,235.77,0.6,0,0,0
25/7/2007,13:01:00,0.17,0,235.5,1,0,0,0
25/7/2007,13:02:00,0.234,0.112,235.47,1,0,0,0
25/7/2007,13:03:00,0.228,0.112,235.31,1,0,0,0
25/7/2007,13:04:00,0.226,0.112,235.69,1,0,0,0
25/7/2007,13:05:00,0.224,0.114,235.79,1,0,0,0
25/7/2007,13:06:00,0.222,0.112,235.23,1,0,0,0
25/7/2007,13:07:00,0.22,0.11,234.78,1,0,0,0
25/7/2007,13:08:00,0.22,0.112,235.28,1,0,0,0
25/7/2007,13:09:00,0.296,0.19,235.33,1.6,0,0,0
25/7/2007,13:10:00,0.294,0.208,235.41,1.4,0,0,0
25/7/2007,13:11:00,0.294,0.21,235.56,1.4,0,0,0
25/7/2007,13:12:00,0.292,0.208,235.52,1.4,0,0,0
25/7/2007,13:13:00,0.29,0.208,235.2,1.4,0,0,0
25/7/2007,13:14:00,0.288,0.206,234.87,1.4,0,0,0
25/7/2007,13:15:00,0.286,0.204,234.35,1.4,0,0,0
25/7/2007,13:16:00,0.21,0.102,235,1,0,0,0
25/7/2007,13:17:00,0.194,0.084,235,0.8,0,0,0
25/7/2007,13:18:00,0.194,0.082,234.46,0.8,0,0,0
25/7/2007,13:19:00,0.194,0.084,235.16,0.8,0,0,0
25/7/2007,13:20:00,0.192,0.08,235.28,0.8,0,0,0
25/7/2007,13:21:00,0.124,0,235.12,0.6,0,0,0
25/7/2007,13:22:00,0.124,0,234.89,0.6,0,0,0
25/7/2007,13:23:00,0.124,0,235.04,0.6,0,0,0
25/7/2007,13:24:00,0.124,0,235.01,0.6,0,0,0
25/7/2007,13:25:00,0.124,0,234.89,0.6,0,0,0
25/7/2007,13:26:00,0.124,0,234.97,0.6,0,0,0
25/7/2007,13:27:00,0.124,0,234.76,0.6,0,0,0
25/7/2007,13:28:00,0.124,0,234.71,0.6,0,0,0
25/7/2007,13:29:00,0.124,0,234.8,0.6,0,0,0
25/7/2007,13:30:00,0.124,0,234.83,0.6,0,0,0
25/7/2007,13:31:00,0.124,0,235.21,0.6,0,0,0
25/7/2007,13:32:00,0.124,0,235.4,0.6,0,0,0
25/7/2007,13:33:00,0.124,0,235.67,0.6,0,0,0
25/7/2007,13:34:00,0.154,0,235.6,0.8,0,0,0
25/7/2007,13:35:00,0.234,0.11,234.77,1,0,0,0
25/7/2007,13:36:00,0.228,0.11,234.55,1,0,0,0
25/7/2007,13:37:00,0.224,0.108,234.3,1,0,0,0
25/7/2007,13:38:00,0.222,0.108,234.48,1,0,0,0
25/7/2007,13:39:00,0.222,0.108,234.29,1,0,0,0
25/7/2007,13:40:00,0.22,0.11,234.84,1,0,0,0
25/7/2007,13:41:00,0.218,0.11,234.8,1,0,0,0
25/7/2007,13:42:00,0.218,0.11,234.61,1,0,0,0
25/7/2007,13:43:00,0.218,0.11,234.84,1,0,0,0
25/7/2007,13:44:00,0.218,0.11,234.89,1,0,0,0
25/7/2007,13:45:00,0.218,0.108,234.57,1,0,0,0
25/7/2007,13:46:00,0.218,0.11,234.93,1,0,0,0
25/7/2007,13:47:00,0.216,0.11,235.29,1,0,0,0
25/7/2007,13:48:00,0.216,0.11,235.34,1,0,0,0
25/7/2007,13:49:00,0.156,0,235.62,0.8,0,0,0
25/7/2007,13:50:00,0.124,0,236.12,0.6,0,0,0
25/7/2007,13:51:00,0.124,0,236.08,0.6,0,0,0
25/7/2007,13:52:00,0.124,0,236.11,0.6,0,0,0
25/7/2007,13:53:00,0.164,0,236.08,1,0,0,0
25/7/2007,13:54:00,0.202,0.086,235.79,1,0,0,0
25/7/2007,13:55:00,0.202,0.086,235.76,1,0,0,0
25/7/2007,13:56:00,0.202,0.084,235.31,1,0,0,0
25/7/2007,13:57:00,0.2,0.084,234.97,0.8,0,0,0
25/7/2007,13:58:00,0.198,0.084,235.18,0.8,0,0,0
25/7/2007,13:59:00,0.198,0.084,235.21,0.8,0,0,0
25/7/2007,14:00:00,0.196,0.086,235.56,0.8,0,0,0
25/7/2007,14:01:00,0.194,0.084,234.73,0.8,0,0,0
25/7/2007,14:02:00,0.194,0.082,234.52,0.8,0,0,0
25/7/2007,14:03:00,0.194,0.082,234.5,0.8,0,0,0
25/7/2007,14:04:00,0.194,0.084,234.81,0.8,0,0,0
25/7/2007,14:05:00,0.142,0,235.04,0.6,0,0,0
25/7/2007,14:06:00,0.124,0,235.24,0.6,0,0,0
25/7/2007,14:07:00,0.124,0,235.09,0.6,0,0,0
25/7/2007,14:08:00,0.228,0.092,234.84,1.2,0,0,0
25/7/2007,14:09:00,0.23,0.108,234.37,1,0,0,0
25/7/2007,14:10:00,0.226,0.11,234.81,1,0,0,0
25/7/2007,14:11:00,0.224,0.11,234.93,1,0,0,0
25/7/2007,14:12:00,0.222,0.11,235.06,1,0,0,0
25/7/2007,14:13:00,0.222,0.11,235.02,1,0,0,0
25/7/2007,14:14:00,0.22,0.112,235.01,1,0,0,0
25/7/2007,14:15:00,0.22,0.112,235.36,1,0,0,0
25/7/2007,14:16:00,0.22,0.112,235.42,1,0,0,0
25/7/2007,14:17:00,0.218,0.11,234.83,1,0,0,0
25/7/2007,14:18:00,0.216,0.106,233.59,1,0,0,0
25/7/2007,14:19:00,0.216,0.108,233.85,1,0,0,0
25/7/2007,14:20:00,0.216,0.108,234.06,1,0,0,0
25/7/2007,14:21:00,0.216,0.11,234.94,1,0,0,0
25/7/2007,14:22:00,0.188,0.074,235.79,0.8,0,0,0
25/7/2007,14:23:00,0.124,0,236.36,0.6,0,0,0
25/7/2007,14:24:00,0.126,0,236.95,0.6,0,0,0
25/7/2007,14:25:00,0.126,0,237.13,0.6,0,0,0
25/7/2007,14:26:00,0.126,0,237.2,0.6,0,0,0
25/7/2007,14:27:00,0.126,0,236.99,0.6,0,0,0
25/7/2007,14:28:00,0.126,0,237.36,0.6,0,0,0
25/7/2007,14:29:00,0.126,0,237,0.6,0,0,0
25/7/2007,14:30:00,0.126,0,236.98,0.6,0,0,0
25/7/2007,14:31:00,0.126,0,236.39,0.6,0,0,0
25/7/2007,14:32:00,0.124,0,235.73,0.6,0,0,0
25/7/2007,14:33:00,0.124,0,235.46,0.6,0,0,0
25/7/2007,14:34:00,0.124,0,235.24,0.6,0,0,0
25/7/2007,14:35:00,0.124,0,234.52,0.6,0,0,0
25/7/2007,14:36:00,0.124,0,234.76,0.6,0,0,0
25/7/2007,14:37:00,0.156,0,234.89,1,0,0,0
25/7/2007,14:38:00,0.202,0.086,235.42,1,0,0,0
25/7/2007,14:39:00,0.202,0.084,235.07,1,0,0,0
25/7/2007,14:40:00,0.2,0.082,234.29,0.8,0,0,0
25/7/2007,14:41:00,0.298,0.182,234.42,1.6,0,0,0
25/7/2007,14:42:00,0.304,0.204,234.4,1.6,0,0,0
25/7/2007,14:43:00,0.298,0.206,234.55,1.4,0,0,0
25/7/2007,14:44:00,0.294,0.204,234.41,1.4,0,0,0
25/7/2007,14:45:00,0.29,0.206,234.38,1.4,0,0,0
25/7/2007,14:46:00,0.288,0.204,234.06,1.4,0,0,0
25/7/2007,14:47:00,0.286,0.204,234.17,1.4,0,0,0
25/7/2007,14:48:00,0.286,0.204,234.26,1.4,0,0,0
25/7/2007,14:49:00,0.256,0.164,235.21,1.2,0,0,0
25/7/2007,14:50:00,0.218,0.114,235.43,1,0,0,0
25/7/2007,14:51:00,0.218,0.114,235.62,1,0,0,0
25/7/2007,14:52:00,0.218,0.114,235.68,1,0,0,0
25/7/2007,14:53:00,0.218,0.112,235.44,1,0,0,0
25/7/2007,14:54:00,0.216,0.112,235,1,0,0,0
25/7/2007,14:55:00,0.214,0.11,235.06,1,0,0,0
25/7/2007,14:56:00,0.124,0,235.6,0.6,0,0,0
25/7/2007,14:57:00,0.124,0,235.54,0.6,0,0,0
25/7/2007,14:58:00,0.124,0,235.85,0.6,0,0,0
25/7/2007,14:59:00,0.124,0,235.42,0.6,0,0,0
25/7/2007,15:00:00,0.124,0,235.39,0.6,0,0,0
25/7/2007,15:01:00,0.124,0,235.19,0.6,0,0,0
25/7/2007,15:02:00,0.124,0,234.85,0.6,0,0,0
25/7/2007,15:03:00,0.124,0,235.91,0.6,0,0,0
25/7/2007,15:04:00,0.124,0,236.02,0.6,0,0,0
25/7/2007,15:05:00,0.126,0,236.13,0.6,0,0,0
25/7/2007,15:06:00,0.126,0,236.54,0.6,0,0,0
25/7/2007,15:07:00,0.126,0,237.18,0.6,0,0,0
25/7/2007,15:08:00,0.124,0,236.32,0.6,0,0,0
25/7/2007,15:09:00,0.126,0,236.67,0.6,0,0,0
25/7/2007,15:10:00,0.124,0,236.08,0.6,0,0,0
25/7/2007,15:11:00,0.124,0,236.08,0.6,0,0,0
25/7/2007,15:12:00,0.124,0,235.75,0.6,0,0,0
25/7/2007,15:13:00,0.124,0,235.49,0.6,0,0,0
25/7/2007,15:14:00,0.168,0,234.41,1,0,0,0
25/7/2007,15:15:00,0.234,0.11,234.75,1,0,0,0
25/7/2007,15:16:00,0.228,0.112,234.98,1,0,0,0
25/7/2007,15:17:00,0.224,0.11,234.49,1,0,0,0
25/7/2007,15:18:00,0.222,0.11,234.72,1,0,0,0
25/7/2007,15:19:00,0.222,0.11,234.61,1,0,0,0
25/7/2007,15:20:00,0.22,0.11,234.36,1,0,0,0
25/7/2007,15:21:00,0.22,0.112,235.24,1,0,0,0
25/7/2007,15:22:00,0.312,0.212,235.5,1.6,0,0,0
25/7/2007,15:23:00,0.294,0.21,235.52,1.4,0,0,0
25/7/2007,15:24:00,0.294,0.21,235.45,1.4,0,0,0
25/7/2007,15:25:00,0.292,0.21,235.29,1.4,0,0,0
25/7/2007,15:26:00,0.29,0.21,235.2,1.4,0,0,0
25/7/2007,15:27:00,0.288,0.208,234.92,1.4,0,0,0
25/7/2007,15:28:00,0.286,0.206,234.36,1.4,0,0,0
25/7/2007,15:29:00,0.22,0.118,234.39,1,0,0,0
25/7/2007,15:30:00,0.194,0.082,234.14,0.8,0,0,0
25/7/2007,15:31:00,0.192,0.082,233.74,0.8,0,0,0
25/7/2007,15:32:00,0.192,0.078,232.82,0.8,0,0,0
25/7/2007,15:33:00,0.194,0.084,235.2,0.8,0,0,0
25/7/2007,15:34:00,0.134,0,236.33,0.6,0,0,0
25/7/2007,15:35:00,0.124,0,235.26,0.6,0,0,0
25/7/2007,15:36:00,0.122,0,233.86,0.6,0,0,0
25/7/2007,15:37:00,0.122,0,233.94,0.6,0,0,0
25/7/2007,15:38:00,0.122,0,234.15,0.6,0,0,0
25/7/2007,15:39:00,0.122,0,234.27,0.6,0,0,0
25/7/2007,15:40:00,0.122,0,234.33,0.6,0,0,0
25/7/2007,15:41:00,0.124,0,234.35,0.6,0,0,0
25/7/2007,15:42:00,0.122,0,234.29,0.6,0,0,0
25/7/2007,15:43:00,0.122,0,234.36,0.6,0,0,0
25/7/2007,15:44:00,0.122,0,234.37,0.6,0,0,0
25/7/2007,15:45:00,0.122,0,233.73,0.6,0,0,0
25/7/2007,15:46:00,0.124,0,234.13,0.6,0,0,0
25/7/2007,15:47:00,0.146,0,234,0.8,0,0,0
25/7/2007,15:48:00,0.232,0.104,233.18,1,0,0,0
25/7/2007,15:49:00,0.228,0.104,233.08,1,0,0,0
25/7/2007,15:50:00,0.224,0.106,233.47,1,0,0,0
25/7/2007,15:51:00,0.222,0.108,234.07,1,0,0,0
25/7/2007,15:52:00,0.22,0.106,233.28,1,0,0,0
25/7/2007,15:53:00,0.218,0.104,233.16,1,0,0,0
25/7/2007,15:54:00,0.218,0.104,232.89,1,0,0,0
25/7/2007,15:55:00,0.216,0.104,232.83,1,0,0,0
25/7/2007,15:56:00,0.216,0.104,232.97,1,0,0,0
25/7/2007,15:57:00,0.216,0.104,232.91,1,0,0,0
25/7/2007,15:58:00,0.216,0.106,233.34,1,0,0,0
25/7/2007,15:59:00,0.216,0.108,233.99,1,0,0,0
25/7/2007,16:00:00,0.216,0.11,234.65,1,0,0,0
25/7/2007,16:01:00,0.216,0.108,234.3,1,0,0,0
25/7/2007,16:02:00,0.18,0.062,233.74,0.8,0,0,0
25/7/2007,16:03:00,0.122,0,233.47,0.6,0,0,0
25/7/2007,16:04:00,0.122,0,233.18,0.6,0,0,0
25/7/2007,16:05:00,0.122,0,233.36,0.6,0,0,0
25/7/2007,16:06:00,0.156,0,233.33,1,0,0,0
25/7/2007,16:07:00,0.2,0.08,233.5,0.8,0,0,0
25/7/2007,16:08:00,0.2,0.082,234.09,0.8,0,0,0
25/7/2007,16:09:00,0.2,0.082,234.04,0.8,0,0,0
25/7/2007,16:10:00,0.198,0.082,234.11,0.8,0,0,0
25/7/2007,16:11:00,0.198,0.08,234.11,0.8,0,0,0
25/7/2007,16:12:00,0.196,0.08,233.94,0.8,0,0,0
25/7/2007,16:13:00,0.194,0.082,234.09,0.8,0,0,0
25/7/2007,16:14:00,0.194,0.082,234.26,0.8,0,0,0
25/7/2007,16:15:00,0.194,0.082,234.04,0.8,0,0,0
25/7/2007,16:16:00,0.192,0.078,232.96,0.8,0,0,0
25/7/2007,16:17:00,0.192,0.08,233.12,0.8,0,0,0
25/7/2007,16:18:00,0.166,0,233.22,0.8,0,0,0
25/7/2007,16:19:00,0.122,0,233.36,0.6,0,0,0
25/7/2007,16:20:00,0.122,0,233.45,0.6,0,0,0
25/7/2007,16:21:00,0.234,0.096,233.57,1.2,0,0,0
25/7/2007,16:22:00,0.228,0.106,233.52,1,0,0,0
25/7/2007,16:23:00,0.224,0.106,233.13,1,0,0,0
25/7/2007,16:24:00,0.222,0.108,233.67,1,0,0,0
25/7/2007,16:25:00,0.22,0.108,233.83,1,0,0,0
25/7/2007,16:26:00,0.22,0.108,234.27,1,0,0,0
25/7/2007,16:27:00,0.218,0.106,233.84,1,0,0,0
25/7/2007,16:28:00,0.218,0.106,233.7,1,0,0,0
25/7/2007,16:29:00,0.216,0.104,232.84,1,0,0,0
25/7/2007,16:30:00,0.216,0.106,233.55,1,0,0,0
25/7/2007,16:31:00,0.216,0.108,234.29,1,0,0,0
25/7/2007,16:32:00,0.216,0.104,233.14,1,0,0,0
25/7/2007,16:33:00,0.214,0.106,233.51,1,0,0,0
25/7/2007,16:34:00,0.216,0.106,233.65,1,0,0,0
25/7/2007,16:35:00,0.2,0.088,234.02,1,0,0,0
25/7/2007,16:36:00,0.124,0,234.55,0.6,0,0,0
25/7/2007,16:37:00,0.124,0,234.67,0.6,0,0,0
25/7/2007,16:38:00,0.124,0,234.8,0.6,0,0,0
25/7/2007,16:39:00,0.124,0,234.84,0.6,0,0,0
25/7/2007,16:40:00,0.124,0,235.04,0.6,0,0,0
25/7/2007,16:41:00,0.124,0,235.41,0.6,0,0,0
25/7/2007,16:42:00,0.124,0,235.24,0.6,0,0,0
25/7/2007,16:43:00,0.124,0,234.88,0.6,0,0,0
25/7/2007,16:44:00,0.124,0,234.73,0.6,0,0,0
25/7/2007,16:45:00,0.124,0,235.41,0.6,0,0,0
25/7/2007,16:46:00,0.124,0,234.92,0.6,0,0,0
25/7/2007,16:47:00,0.124,0,234.82,0.6,0,0,0
25/7/2007,16:48:00,0.124,0,234.62,0.6,0,0,0
25/7/2007,16:49:00,0.124,0,234.89,0.6,0,0,0
25/7/2007,16:50:00,0.124,0,235,0.6,0,0,0
25/7/2007,16:51:00,0.204,0.066,233.62,1,0,0,0
25/7/2007,16:52:00,0.198,0.078,233.41,0.8,0,0,0
25/7/2007,16:53:00,0.2,0.078,233.49,0.8,0,0,0
25/7/2007,16:54:00,0.258,0.134,233.91,1.4,0,0,0
25/7/2007,16:55:00,0.306,0.202,233.83,1.6,0,0,0
25/7/2007,16:56:00,0.298,0.2,233.29,1.4,0,0,0
25/7/2007,16:57:00,0.292,0.198,232.84,1.4,0,0,0
25/7/2007,16:58:00,0.29,0.2,233.16,1.4,0,0,0
25/7/2007,16:59:00,0.288,0.204,234.04,1.4,0,0,0
25/7/2007,17:00:00,0.286,0.204,234.01,1.4,0,0,0
25/7/2007,17:01:00,0.284,0.202,233.5,1.4,0,0,0
25/7/2007,17:02:00,0.284,0.202,233.98,1.4,0,0,0
25/7/2007,17:03:00,0.242,0.144,234.38,1.2,0,0,0
25/7/2007,17:04:00,0.218,0.108,234.25,1,0,0,0
25/7/2007,17:05:00,0.216,0.108,234.1,1,0,0,0
25/7/2007,17:06:00,0.214,0.106,233.26,1,0,0,0
25/7/2007,17:07:00,0.214,0.106,233.6,1,0,0,0
25/7/2007,17:08:00,0.214,0.106,233.84,1,0,0,0
25/7/2007,17:09:00,0.196,0.082,233.57,1,0,0,0
25/7/2007,17:10:00,0.122,0,233.33,0.6,0,0,0
25/7/2007,17:11:00,0.122,0,233.14,0.6,0,0,0
25/7/2007,17:12:00,0.122,0,233.29,0.6,0,0,0
25/7/2007,17:13:00,0.122,0,233.09,0.6,0,0,0
25/7/2007,17:14:00,0.122,0,233.41,0.6,0,0,0
25/7/2007,17:15:00,0.122,0,233.19,0.6,0,0,0
25/7/2007,17:16:00,0.122,0,233.84,0.6,0,0,0
25/7/2007,17:17:00,0.122,0,234.07,0.6,0,0,0
25/7/2007,17:18:00,0.124,0,234.86,0.6,0,0,0
25/7/2007,17:19:00,0.124,0,234.73,0.6,0,0,0
25/7/2007,17:20:00,0.124,0,234.59,0.6,0,0,0
25/7/2007,17:21:00,0.124,0,234.76,0.6,0,0,0
25/7/2007,17:22:00,0.122,0,233.93,0.6,0,0,0
25/7/2007,17:23:00,0.122,0,234.16,0.6,0,0,0
25/7/2007,17:24:00,0.124,0,234.75,0.6,0,0,0
25/7/2007,17:25:00,0.124,0,235.01,0.6,0,0,0
25/7/2007,17:26:00,0.124,0,235.28,0.6,0,0,0
25/7/2007,17:27:00,0.124,0,235.35,0.6,0,0,0
25/7/2007,17:28:00,0.21,0.072,234.29,1,0,0,0
25/7/2007,17:29:00,0.232,0.112,235.12,1,0,0,0
25/7/2007,17:30:00,0.226,0.112,235.04,1,0,0,0
25/7/2007,17:31:00,0.224,0.11,234.89,1,0,0,0
25/7/2007,17:32:00,0.222,0.112,235.23,1,0,0,0
25/7/2007,17:33:00,0.22,0.112,234.93,1,0,0,0
25/7/2007,17:34:00,0.22,0.112,235.04,1,0,0,0
25/7/2007,17:35:00,0.22,0.114,235.82,1,0,0,0
25/7/2007,17:36:00,0.306,0.204,235.39,1.6,0,0,0
25/7/2007,17:37:00,0.294,0.21,235.45,1.4,0,0,0
25/7/2007,17:38:00,0.294,0.21,235.54,1.4,0,0,0
25/7/2007,17:39:00,0.292,0.21,235.58,1.4,0,0,0
25/7/2007,17:40:00,0.292,0.21,235.64,1.4,0,0,0
25/7/2007,17:41:00,0.568,0.206,235.43,3.2,0,0,2
25/7/2007,17:42:00,1.342,0.194,234.38,5.8,0,0,18
25/7/2007,17:43:00,1.272,0.114,234.5,5.4,0,0,17
25/7/2007,17:44:00,1.228,0.072,234.57,5.2,0,0,18
25/7/2007,17:45:00,1.218,0.072,234.38,5.2,0,0,17
25/7/2007,17:46:00,1.21,0.07,234.19,5,0,0,17
25/7/2007,17:47:00,1.21,0.072,234.54,5,0,0,16
25/7/2007,17:48:00,1.184,0,234.7,5,0,0,17
25/7/2007,17:49:00,1.144,0,234.77,4.8,0,0,17
25/7/2007,17:50:00,1.144,0,234.8,4.8,0,0,17
25/7/2007,17:51:00,1.144,0,234.96,4.8,0,0,17
25/7/2007,17:52:00,1.14,0,234.58,4.8,0,0,17
25/7/2007,17:53:00,1.14,0,234.54,4.8,0,0,17
25/7/2007,17:54:00,1.144,0,234.95,4.8,0,0,17
25/7/2007,17:55:00,1.144,0,235.04,4.8,0,0,17
25/7/2007,17:56:00,1.144,0,235.17,4.8,0,0,17
25/7/2007,17:57:00,1.142,0,234.8,4.8,0,0,17
25/7/2007,17:58:00,1.142,0,234.89,4.8,0,0,17
25/7/2007,17:59:00,1.142,0,234.8,4.8,0,0,17
25/7/2007,18:00:00,1.144,0,234.7,4.8,0,0,16
25/7/2007,18:01:00,1.232,0,234.65,5.2,0,0,17
25/7/2007,18:02:00,1.316,0.094,234.23,5.6,0,0,17
25/7/2007,18:03:00,1.316,0.092,234.21,5.6,0,0,17
25/7/2007,18:04:00,1.308,0.094,234.19,5.6,0,0,17
25/7/2007,18:05:00,1.306,0.092,234.02,5.6,0,0,17
25/7/2007,18:06:00,1.302,0.094,234.09,5.6,0,0,16
25/7/2007,18:07:00,1.302,0.094,234.22,5.6,0,0,17
25/7/2007,18:08:00,1.298,0.094,233.92,5.6,0,0,17
25/7/2007,18:09:00,1.294,0.094,234.02,5.4,0,0,17
25/7/2007,18:10:00,1.298,0.096,234.52,5.4,0,0,17
25/7/2007,18:11:00,1.298,0.096,234.79,5.4,0,0,17
25/7/2007,18:12:00,1.304,0.098,235.41,5.6,0,0,17
25/7/2007,18:13:00,1.304,0.098,235.25,5.6,0,0,16
25/7/2007,18:14:00,1.3,0.098,234.94,5.4,0,0,17
25/7/2007,18:15:00,1.296,0.094,234.21,5.4,0,0,17
25/7/2007,18:16:00,1.296,0.094,234.22,5.4,0,0,17
25/7/2007,18:17:00,1.222,0,234.55,5.2,0,0,17
25/7/2007,18:18:00,1.21,0,234.71,5.2,0,0,17
25/7/2007,18:19:00,1.208,0,234.52,5.2,0,0,17
25/7/2007,18:20:00,1.208,0,234.55,5.2,0,0,16
25/7/2007,18:21:00,1.274,0,234.43,5.4,0,0,17
25/7/2007,18:22:00,0.604,0.078,235.44,3.2,0,0,7
25/7/2007,18:23:00,0.272,0.082,235.79,1.2,0,0,0
25/7/2007,18:24:00,0.27,0.084,235.78,1.2,0,0,0
25/7/2007,18:25:00,0.272,0.082,235.9,1.2,0,0,0
25/7/2007,18:26:00,0.27,0.082,235.69,1.2,0,0,0
25/7/2007,18:27:00,0.27,0.084,236.18,1.2,0,0,0
25/7/2007,18:28:00,0.272,0.084,236.23,1.2,0,0,0
25/7/2007,18:29:00,0.256,0.084,235.77,1.2,0,0,0
25/7/2007,18:30:00,0.262,0.082,235.75,1.2,0,0,0
25/7/2007,18:31:00,0.258,0.084,235.71,1.2,0,0,0
25/7/2007,18:32:00,0.22,0.084,234.97,1,0,0,0
25/7/2007,18:33:00,0.166,0.048,234.78,0.8,0,0,0
25/7/2007,18:34:00,0.124,0,234.53,0.6,0,0,0
25/7/2007,18:35:00,0.196,0.056,234.36,1,0,0,0
25/7/2007,18:36:00,0.232,0.11,234.25,1,0,0,0
25/7/2007,18:37:00,0.226,0.11,234.29,1,0,0,0
25/7/2007,18:38:00,0.224,0.11,234.31,1,0,0,0
25/7/2007,18:39:00,0.222,0.11,234.36,1,0,0,0
25/7/2007,18:40:00,0.222,0.112,235.08,1,0,0,0
25/7/2007,18:41:00,0.22,0.112,235.06,1,0,0,0
25/7/2007,18:42:00,0.22,0.112,234.83,1,0,0,0
25/7/2007,18:43:00,0.218,0.112,235.31,1,0,0,0
25/7/2007,18:44:00,0.22,0.114,235.68,1,0,0,0
25/7/2007,18:45:00,0.218,0.114,235.43,1,0,0,0
25/7/2007,18:46:00,0.218,0.112,234.99,1,0,0,0
25/7/2007,18:47:00,0.216,0.112,234.76,1,0,0,0
25/7/2007,18:48:00,0.216,0.11,234.74,1,0,0,0
25/7/2007,18:49:00,0.216,0.11,234.65,1,0,0,0
25/7/2007,18:50:00,0.194,0.082,234.84,1,0,0,0
25/7/2007,18:51:00,0.124,0,234.89,0.6,0,0,0
25/7/2007,18:52:00,0.124,0,234.99,0.6,0,0,0
