id,release_date,title,vote_average,vote_count
39833,1956-11-15,Love Me Tender,5.5,21
144336,2014-03-28,Sabotage,5.5,555
2122,2004-04-07,The Whole Ten Yards,5.5,278
8836,2008-07-24,The X Files: I Want to Believe,5.5,523
109513,2012-08-22,Hit & Run,5.5,224
18074,2000-09-09,Duets,5.5,34
73981,2001-09-20,Ayurveda: Art of Being,5.5,3
12703,2004-08-27,The Brown Bunny,5.5,62
18777,2005-09-12,Slow Burn,5.5,16
32740,2006-06-23,Krrish,5.5,46
268917,2014-06-15,The Past Is a Grotesque Animal,5.5,2
13201,2002-05-03,Deuces Wild,5.5,34
24034,2004-01-16,Teacher's Pet,5.5,2
11632,2004-09-01,Vanity Fair,5.5,73
258489,2016-06-29,The Legend of Tarzan,5.5,2430
10050,2001-03-08,Get Over It,5.5,75
15648,2005-06-17,The Perfect Man,5.5,203
227783,2014-01-17,The Nut Job,5.5,319
11397,2001-12-07,Not Another Teen Movie,5.5,431
9034,2002-09-20,The Banger Sisters,5.5,62
13476,2004-01-23,Win a Date with Tad Hamilton!,5.5,160
18828,2001-01-12,Double Take,5.5,24
14057,2005-09-01,Trust the Man,5.5,29
10956,2001-04-10,Joe Dirt,5.5,242
10066,2005-04-30,House of Wax,5.5,677
18045,2005-03-11,The Dark Hours,5.5,22
10160,1989-08-11,A Nightmare on Elm Street 5: The Dream Child,5.5,245
44833,2012-04-11,Battleship,5.5,2114
8457,2008-03-20,Drillbit Taylor,5.5,275
11025,2004-05-01,New York Minute,5.5,185
24418,2009-10-23,Cirque du Freak: The Vampire's Assistant,5.5,348
266396,2015-02-16,The Gunman,5.5,392
326284,2015-05-07,Pound of Flesh,5.5,63
9099,1996-03-29,Sgt. Bilko,5.5,94
12312,2001-12-21,Joe Somebody,5.5,40
10724,1982-06-13,Firefox,5.5,139
62764,2012-03-15,Mirror Mirror,5.5,1114
24747,2004-04-30,Bobby Jones: Stroke of Genius,5.5,19
81005,2013-02-27,Jack the Giant Slayer,5.5,2598
14629,2000-09-22,Woman on Top,5.5,46
44857,1999-10-22,Molly,5.5,14
10054,2001-03-18,Spy Kids,5.5,867
11638,2005-03-25,Guess Who,5.5,225
9348,1995-07-07,Species,5.5,453
10413,1993-01-15,Nowhere to Run,5.5,119
37707,2009-10-06,Splice,5.5,671
80304,2012-03-15,Casa De Mi Padre,5.5,103
9424,1998-07-24,Disturbing Behavior,5.5,104
13812,2008-10-10,Quarantine,5.5,339
9825,1999-07-15,Lake Placid,5.5,247
8080,2004-08-27,Suspect Zero,5.5,98
7978,2010-02-11,The Wolfman,5.5,549
30979,2009-11-25,The Horse Boy,5.5,2
503,2006-05-12,Poseidon,5.5,583
57165,2012-03-27,Wrath of the Titans,5.5,1431
31640,1996-10-03,Blood and Wine,5.5,34
39141,2002-11-01,Tadpole,5.5,19
3682,1998-08-28,54,5.5,135
58680,1998-05-08,Woo,5.5,10
9396,1988-05-19,Crocodile Dundee II,5.5,303
176074,2015-01-01,Reality Show,5.5,2
12277,2002-05-31,Undercover Brother,5.5,112
11351,2003-08-08,Jeepers Creepers 2,5.5,299
10030,2007-09-21,Good Luck Chuck,5.5,444
11932,1998-10-16,Bride of Chucky,5.5,350
18041,2000-04-21,Gossip,5.5,68
82679,2012-10-25,Fun Size,5.5,134
9030,2008-02-01,The Eye,5.5,281
50321,2011-03-09,Mars Needs Moms,5.5,199
58431,2016-02-04,Pride and Prejudice and Zombies,5.5,640
2310,2007-11-05,Beowulf,5.5,841
83770,2012-05-22,On the Road,5.5,301
31909,1986-01-01,Invaders from Mars,5.5,57
142132,1999-09-17,Sugar Town,5.5,2
146238,2013-09-24,Runner Runner,5.5,543
18530,2009-02-07,The Cry of the Owl,5.5,29
18276,2006-05-05,Hoot,5.5,44
9067,1995-03-31,Tank Girl,5.5,138
60463,2008-10-21,Sunday School Musical,5.5,4
50135,2010-10-07,Animals United,5.5,90
17834,1997-07-11,A Simple Wish,5.5,46
19803,2005-09-02,Underclassman,5.5,28
323676,2016-04-07,The Boss,5.5,431
64639,2011-09-16,Straw Dogs,5.5,144
2018,2001-01-26,The Wedding Planner,5.5,427
306667,2015-01-10,Horse Camp,5.5,2
331592,2015-09-11,Listening,5.5,31
8831,1994-09-15,Timecop,5.5,282
23172,2010-01-15,The Spy Next Door,5.5,345
185465,2002-01-15,Manito,5.5,2
10280,1996-10-25,Thinner,5.5,124
16172,1999-02-05,Simply Irresistible,5.5,52
11377,1999-10-29,House on Haunted Hill,5.5,209
302688,2016-03-23,My Big Fat Greek Wedding 2,5.5,322
11467,2001-07-17,America's Sweethearts,5.5,252
379532,2016-01-05,Rodeo Girl,5.5,1
135595,2012-09-27,Trade Of Innocents,5.5,12
11458,2002-11-21,People I Know,5.5,48
4597,2009-12-04,Armored,5.5,208
10533,1995-10-13,The Scarlet Letter,5.5,108
10402,1999-12-10,Deuce Bigalow: Male Gigolo,5.5,308
27573,2010-03-16,The Bounty Hunter,5.5,858
14854,1983-04-14,Lone Wolf McQuade,5.5,67
41730,1999-06-06,Desert Blue,5.5,9
9906,2006-07-27,The Ant Bully,5.5,366
9304,1996-07-19,Multiplicity,5.5,154
28665,2009-01-01,Fame,5.5,135
9623,1996-02-02,The Juror,5.5,89
40805,2011-01-12,The Green Hornet,5.5,1251
300706,2014-12-23,Let's Kill Ward's Wife,5.5,76
244783,2014-01-20,Song One,5.5,87
2636,1994-10-07,The Specialist,5.5,313
41513,2011-07-29,The Smurfs,5.5,1179
20009,2002-02-01,Slackers,5.4,60
9381,2008-08-20,Babylon A.D.,5.4,676
19905,2009-08-14,"The Goods: Live Hard, Sell Hard",5.4,58
37786,2010-05-26,Sex and the City 2,5.4,426
193722,2013-10-05,R100,5.4,31
13025,2007-09-08,Diary of the Dead,5.4,190
63006,2011-04-22,Dum Maaro Dum,5.4,7
10053,2006-02-03,When a Stranger Calls,5.4,268
139038,2013-01-11,A Haunted House,5.4,516
283445,2015-08-19,Sinister 2,5.4,581
45881,2004-01-01,The Bridge of San Luis Rey,5.4,15
174751,2016-01-01,Jane Got a Gun,5.4,285
4551,2005-03-04,Be Cool,5.4,292
9271,1995-08-04,Virtuosity,5.4,163
10163,1992-03-05,The Lawnmower Man,5.4,197
11456,2001-10-30,Domestic Disturbance,5.4,113
55301,2011-12-14,Alvin and the Chipmunks: Chipwrecked,5.4,484
72559,2013-03-26,G.I. Joe: Retaliation,5.4,3025
11979,2002-02-10,Queen of the Damned,5.4,239
38321,2011-05-05,Priest,5.4,692
10571,2000-06-16,Boys and Girls,5.4,103
268920,2015-05-08,Hot Pursuit,5.4,647
9562,2003-11-26,Timeline,5.4,318
25166,2000-03-03,Drowning Mona,5.4,43
13982,1997-04-18,8 Heads in a Duffel Bag,5.4,39
2900,1999-08-26,The Astronaut's Wife,5.4,254
8870,2000-11-10,Red Planet,5.4,267
77875,2012-11-29,Playing for Keeps,5.4,240
49787,2010-05-15,The Reef,5.4,130
2176,2001-09-14,The Glass House,5.4,201
10878,2001-02-09,Saving Silverman,5.4,154
39037,2009-04-25,The Good Guy,5.4,59
13596,2008-09-19,My Best Friend's Girl,5.4,220
71866,2009-09-14,Tanner Hall,5.4,32
8869,2002-07-17,Eight Legged Freaks,5.4,295
3587,1996-09-06,Bogus,5.4,44
9890,2004-06-10,The Stepford Wives,5.4,334
134371,2012-10-12,Atlas Shrugged Part II,5.4,41
13539,2000-03-23,Here On Earth,5.4,48
10320,2005-03-17,The Ring Two,5.4,632
320146,2016-03-11,Creative Control,5.4,25
26688,2009-09-09,Sorority Row,5.4,177
3050,1998-06-22,Doctor Dolittle,5.4,686
343795,2015-09-11,90 Minutes in Heaven,5.4,40
22825,2009-09-17,The Box,5.4,597
144340,2013-03-21,Admission,5.4,304
18869,2006-01-01,Jimmy and Judy,5.4,8
11024,2004-03-24,Scooby-Doo 2: Monsters Unleashed,5.4,500
18147,2006-12-08,Unaccompanied Minors,5.4,66
3132,2002-06-07,Bad Company,5.4,228
314385,2015-11-12,By the Sea,5.4,156
10416,2000-03-03,What Planet Are You From?,5.4,37
46261,2010-11-06,Don't Be Afraid of the Dark,5.4,341
23367,2009-08-06,Bandslam,5.4,126
215881,2013-09-13,Plush,5.4,40
14177,2005-06-02,Beauty Shop,5.4,115
13498,2005-02-25,Man of the House,5.4,120
9341,2003-03-28,The Core,5.4,516
83,2004-08-06,Open Water,5.4,315
57431,2011-12-09,The Sitter,5.4,325
23398,2009-12-21,Alvin and the Chipmunks: The Squeakquel,5.4,666
9637,2002-06-14,Scooby-Doo,5.4,820
11517,1995-11-21,Money Train,5.4,222
10563,1999-10-22,Three to Tango,5.4,62
1452,2006-06-28,Superman Returns,5.4,1400
9292,1991-05-23,Hudson Hawk,5.4,269
39209,1968-11-06,Shalako,5.4,12
28902,1999-01-15,In Dreams,5.4,44
17186,2005-08-16,Supercross,5.4,29
4248,2001-07-04,Scary Movie 2,5.4,982
9378,2001-10-26,Thir13en Ghosts,5.4,440
9074,2005-09-08,The Man,5.4,133
16508,1999-03-26,Doug's 1st Movie,5.4,22
265208,2015-01-14,Wild Card,5.4,656
297621,2014-11-14,There's Always Woodstock,5.4,12
48988,2011-02-25,Hall Pass,5.4,611
235271,2014-10-10,Addicted,5.4,63
10075,2007-01-26,Blood and Chocolate,5.4,87
52449,2011-05-16,Bad Teacher,5.4,1584
334074,2015-05-21,Survivor,5.4,404
8676,2008-02-07,Fool's Gold,5.4,444
34549,2001-10-05,Max Keeble's Big Move,5.4,33
36419,2010-04-09,After.Life,5.4,251
29996,1959-12-25,Solomon and Sheba,5.4,8
31915,1979-01-01,Prophecy,5.4,25
49524,2013-07-18,R.I.P.D.,5.4,1260
29076,2000-02-04,Gun Shy,5.4,24
31932,2002-01-01,City of Ghosts,5.4,18
19556,2009-03-13,Miss March,5.4,77
15122,1999-09-10,Love Stinks,5.4,11
40505,1998-05-27,I Got the Hook Up,5.4,8
35689,2009-04-24,Don McKay,5.4,21
13260,2008-02-28,Semi-Pro,5.4,251
11011,1994-12-19,Ri¢hie Ri¢h,5.4,415
1979,2007-06-13,Fantastic 4: Rise of the Silver Surfer,5.4,2589
100042,2014-11-12,Dumb and Dumber To,5.4,1127
11565,2006-01-26,Big Momma's House 2,5.4,371
20542,2008-12-12,Delgo,5.4,15
10615,2001-06-29,Pootie Tang,5.4,43
38940,1994-09-04,Men of War,5.4,29
10603,1997-07-15,George of the Jungle,5.4,496
89540,1999-04-01,The Other Conquest,5.4,4
19912,2009-08-26,The Final Destination,5.4,831
8202,2005-11-30,Æon Flux,5.4,703
9312,1995-08-18,Mortal Kombat,5.4,442
18480,2009-07-08,Brüno,5.4,518
19904,2009-10-16,The Stepfather,5.4,167
10678,2003-03-07,Bringing Down the House,5.4,183
32456,1997-09-07,Two Girls and a Guy,5.4,24
2155,2000-02-25,Reindeer Games,5.4,173
11066,1992-06-30,Boomerang,5.4,134
1819,2006-07-14,"You, Me and Dupree",5.4,407
333348,2015-11-12,Love the Coopers,5.4,167
184345,2014-04-17,A Haunted House 2,5.4,346
1683,2007-04-05,The Reaping,5.4,205
8850,1994-07-01,The Shadow,5.4,138
39451,2010-12-21,Little Fockers,5.4,1060
210860,2015-01-21,Mortdecai,5.4,1055
58428,2011-12-01,The Innkeepers,5.4,219
25066,1995-05-24,Tales from the Hood,5.4,32
182873,2013-01-01,Green Street Hooligans: Underground,5.4,33
10996,2002-07-19,Stuart Little 2,5.4,613
1950,2007-05-01,Lucky You,5.4,81
49852,2010-11-24,The Nutcracker: The Untold Story,5.4,50
13503,2001-11-30,Texas Rangers,5.4,19
9327,1996-06-26,The Nutty Professor,5.4,702
82687,2012-12-19,The Guilt Trip,5.4,284
10281,1988-05-13,Friday the 13th Part VII: The New Blood,5.3,192
256740,2014-03-04,Wicked Blood,5.3,37
9531,1983-06-17,Superman III,5.3,490
9574,1997-11-26,Flubber,5.3,695
23730,1984-08-31,C.H.U.D.,5.3,62
373314,2016-02-05,Misconduct,5.3,149
19899,2009-09-19,Couples Retreat,5.3,588
1927,2003-06-19,Hulk,5.3,1533
10762,2004-08-20,Without a Paddle,5.3,214
14137,2006-09-15,Beer League,5.3,22
43593,2010-08-20,Piranha 3D,5.3,581
15983,1985-09-27,Invasion U.S.A.,5.3,49
225886,2014-07-17,Sex Tape,5.3,1695
9334,2002-04-16,The Scorpion King,5.3,779
47327,2011-02-24,Drive Angry,5.3,600
9794,2006-10-06,Employee of the Month,5.3,153
9488,2002-08-07,Spy Kids 2: The Island of Lost Dreams,5.3,521
17043,2002-07-26,The Crocodile Hunter: Collision Course,5.3,34
10154,1999-08-16,Mickey Blue Eyes,5.3,140
271969,2016-08-17,Ben-Hur,5.3,621
241257,2015-10-01,Regression,5.3,585
52462,2006-05-17,The Pet,5.3,3
50875,2011-08-26,Higher Ground,5.3,14
89325,2012-04-20,Darling Companion,5.3,22
40001,1996-04-19,Mrs. Winterbourne,5.3,25
76617,2013-01-03,Texas Chainsaw 3D,5.3,465
352978,2015-08-30,Chain of Command,5.3,11
28165,1989-02-24,The Toxic Avenger Part II,5.3,39
38317,2011-07-06,Zookeeper,5.3,498
9783,2007-06-15,Sublime,5.3,33
133931,2012-06-05,Zambezia,5.3,68
281730,2014-06-13,Fugly,5.3,2
43074,2016-07-14,Ghostbusters,5.3,2142
46889,1998-10-30,Living Out Loud,5.3,11
205584,2016-02-25,Gods of Egypt,5.3,1277
28353,1997-08-06,Def Jam's How to Be a Player,5.3,8
12090,2003-01-09,Just Married,5.3,404
6171,2003-03-21,Dreamcatcher,5.3,567
37718,1999-08-27,The Muse,5.3,31
2698,2007-06-09,Evan Almighty,5.3,1151
91070,2011-06-18,L!fe Happens,5.3,66
18681,1999-09-04,Eye of the Beholder,5.3,42
12123,1996-08-02,Chain Reaction,5.3,284
30246,2003-08-29,Civil Brand,5.3,4
12618,1999-10-08,Random Hearts,5.3,63
106747,2013-09-12,Machete Kills,5.3,631
9072,2006-08-31,Little Man,5.3,261
9009,2005-06-27,Dark Water,5.3,274
58882,2011-07-15,Snow Flower and the Secret Fan,5.3,22
9893,2004-07-09,Sleepover,5.3,101
80035,2012-07-26,The Watch,5.3,881
11812,2002-04-12,The Sweetest Thing,5.3,280
22787,2009-09-09,Whiteout,5.3,220
10008,2005-05-05,An American Haunting,5.3,142
9776,2003-01-01,Head of State,5.3,71
18162,2009-06-05,Land of the Lost,5.3,381
14435,2009-01-16,My Bloody Valentine,5.3,299
2162,1999-09-01,Chill Factor,5.3,29
12120,1988-12-09,My Stepmother is an Alien,5.3,131
10375,2002-01-04,D-Tox,5.3,123
21311,2000-05-05,I Dreamed of Africa,5.3,18
13160,2008-02-01,Over Her Dead Body,5.3,145
10877,2001-03-13,Exit Wounds,5.3,110
12193,2008-11-26,Four Christmases,5.3,331
10040,2005-03-11,Miss Congeniality 2: Armed and Fabulous,5.3,425
19366,2001-04-06,Josie and the Pussycats,5.3,72
9697,2006-07-21,Lady in the Water,5.3,409
118957,2012-09-05,Bait,5.3,191
19994,2009-09-18,Jennifer's Body,5.3,837
10885,2008-03-21,Shutter,5.3,180
9594,1991-08-10,Double Impact,5.3,215
280391,2015-04-08,Why I Did (Not) Eat My Father,5.3,125
24940,2001-02-02,Head Over Heels,5.3,73
10610,2003-08-15,The Medallion,5.3,281
20737,1997-08-01,Air Bud,5.3,106
174311,2013-09-10,All Is Bright,5.3,36
49950,2011-02-04,The Roommate,5.3,224
9907,2006-08-04,Barnyard,5.3,225
54054,2012-01-26,One for the Money,5.3,388
394047,2016-07-08,The Dog Lover,5.3,6
12819,2010-09-17,Alpha and Omega,5.3,124
10069,2006-03-24,Stay Alive,5.3,155
18065,2009-02-06,Next Day Air,5.3,36
18238,2009-03-16,Lesbian Vampire Killers,5.3,124
4257,2006-04-13,Scary Movie 4,5.3,750
47534,2005-05-06,Fighting Tommy Riley,5.3,4
13408,2001-11-16,The Wash,5.3,26
84174,2012-08-06,Bachelorette,5.3,444
323967,2015-03-13,Walter,5.3,26
396152,2016-05-03,Restoration,5.3,11
50647,2012-02-23,Wanderlust,5.3,394
180296,2014-06-27,They Came Together,5.3,171
38322,2011-02-16,"Big Mommas: Like Father, Like Son",5.3,313
36355,1996-05-17,Flipper,5.3,84
16911,2008-12-18,The Inhabited Island,5.3,23
293644,2015-10-30,Top Cat Begins,5.3,9
124459,2013-03-14,The Incredible Burt Wonderstone,5.3,724
9582,2003-01-17,A Guy Thing,5.3,83
20856,2009-07-31,Aliens in the Attic,5.3,244
10771,2002-09-27,The Tuxedo,5.3,483
9645,2002-10-25,Ghost Ship,5.3,531
115872,1997-10-10,The Chambermaid on the Titanic,5.3,3
11888,2002-01-18,Snow Dogs,5.3,185
38717,2001-01-23,Madison,5.3,3
23742,2010-02-26,Cop Out,5.3,511
43931,2010-10-08,My Soul to Take,5.2,147
87729,1995-03-31,Jefferson in Paris,5.2,10
216015,2015-02-11,Fifty Shades of Grey,5.2,3254
38415,2009-08-09,Bran Nue Dae,5.2,6
11361,1989-10-12,Halloween 5: The Revenge of Michael Myers,5.2,183
11863,1995-10-13,Jade,5.2,44
17047,2004-12-03,Agent Cody Banks 2: Destination London,5.2,144
376004,2016-01-05,Adulterers,5.2,16
121676,2012-09-14,Inescapable,5.2,13
34335,2010-01-01,Nine Dead,5.2,84
158150,2012-07-21,How to Fall in Love,5.2,20
8427,2002-10-31,I Spy,5.2,269
38319,2011-04-08,Your Highness,5.2,501
21014,2006-05-12,Keeping Up with the Steins,5.2,18
378200,2016-03-11,The Perfect Match,5.2,42
273899,2015-09-18,Stonewall,5.2,32
44564,2011-01-13,The Dilemma,5.2,304
34314,1997-01-09,Turbulence,5.2,62
8944,2008-10-17,What Just Happened,5.2,127
10861,1996-09-13,Maximum Risk,5.2,101
70074,2013-01-31,Bullet to the Head,5.2,481
77332,2000-01-24,Urbania,5.2,10
13121,2007-01-19,Teeth,5.2,210
75033,2011-09-16,Winnie Mandela,5.2,5
14560,2009-01-15,Paul Blart: Mall Cop,5.2,788
22894,2010-01-21,Legion,5.2,629
8859,2000-12-15,"Dude, Where’s My Car?",5.2,509
11618,1999-07-23,The Haunting,5.2,369
92182,2011-01-21,Silent House,5.2,125
153795,2013-01-16,Straight A's,5.2,46
10200,2008-12-10,The Day the Earth Stood Still,5.2,1043
2959,2007-07-04,License to Wed,5.2,253
1975,2006-10-13,The Grudge 2,5.2,283
45767,2002-10-25,Time Changer,5.2,9
222936,2015-05-27,Aloha,5.2,692
317930,2016-03-31,Compadres,5.2,17
9678,2000-11-10,Little Nicky,5.2,438
79940,2012-03-02,Tim and Eric's Billion Dollar Movie,5.2,34
76757,2015-02-04,Jupiter Ascending,5.2,2768
76649,2014-02-18,Pompeii,5.2,1267
4723,2006-05-15,Southland Tales,5.2,153
10357,1997-04-25,Volcano,5.2,376
192210,2013-04-12,Open Road,5.2,18
15059,1999-04-29,The Loss of Sexual Innocence,5.2,9
12183,2005-08-03,The Wendell Baker Story,5.2,16
2752,2002-03-01,40 Days and 40 Nights,5.2,297
39349,1994-02-25,Sugar Hill,5.2,13
11637,2005-01-20,Are We There Yet?,5.2,221
244534,2014-06-26,Happy Christmas,5.2,58
14536,2009-01-30,New in Town,5.2,99
24356,2003-08-08,Masked and Anonymous,5.2,13
77951,2013-12-18,Walking With Dinosaurs,5.2,133
9957,2006-04-07,The Benchwarmers,5.2,242
22949,2009-11-24,Old Dogs,5.2,210
13051,2008-10-15,Max Payne,5.2,613
58626,2011-04-02,The Hit List,5.2,73
9954,2006-09-08,The Covenant,5.2,288
52010,2010-12-10,"Ultramarines: A Warhammer 40,000 Movie",5.2,27
14175,2005-03-25,Valiant,5.2,235
11802,2008-07-17,Space Chimps,5.2,99
44113,2010-10-07,Stone,5.2,192
312791,2014-10-16,GirlHouse,5.2,97
414,1995-05-31,Batman Forever,5.2,1498
9447,1998-11-25,Babe: Pig in the City,5.2,305
287948,2015-09-03,The Transporter Refueled,5.2,559
24126,1993-05-01,Warlock: The Armageddon,5.2,38
287424,2015-05-08,Maggie,5.2,593
10756,2003-11-25,The Haunted Mansion,5.2,466
20055,2008-09-27,The Betrayed,5.2,10
18550,1996-07-19,Fled,5.2,47
11370,2001-09-07,The Musketeer,5.2,56
12479,1999-02-13,Breakfast of Champions,5.2,28
47964,2013-02-06,A Good Day to Die Hard,5.2,3493
41515,2010-12-11,Yogi Bear,5.2,220
9471,2003-06-27,Charlie's Angels: Full Throttle,5.2,914
46727,1999-02-11,Speedway Junky,5.2,7
227348,2014-01-01,Paranormal Activity: The Marked Ones,5.2,449
24575,1980-01-01,Raise the Titanic,5.2,21
97430,2012-11-02,The Man with the Iron Fists,5.2,358
1250,2007-02-16,Ghost Rider,5.2,1712
82990,2012-10-17,Paranormal Activity 4,5.2,563
9793,2007-03-22,The Hills Have Eyes 2,5.2,351
8920,2004-06-10,Garfield,5.2,820
13673,2004-11-24,Christmas with the Kranks,5.2,193
190847,2013-08-11,The Last Days on Mars,5.2,302
14846,2004-08-06,Little Black Book,5.2,112
13538,2007-04-27,Straightheads,5.2,40
8875,2007-12-07,Timber Falls,5.2,38
380733,2016-02-02,Fight to the Finish,5.2,3
68737,2014-12-12,Seventh Son,5.2,957
58051,2010-04-30,Housefull,5.2,29
1735,2008-07-01,The Mummy: Tomb of the Dragon Emperor,5.2,1387
21074,2007-11-16,Brick Lane,5.2,15
13778,2003-09-05,Dickie Roberts: Former Child Star,5.1,64
104755,2012-09-10,The Lords of Salem,5.1,242
10481,2000-10-07,102 Dalmatians,5.1,313
227707,2013-12-05,The Adventurer: The Curse of the Midas Box,5.1,73
19840,2009-07-10,"I Love You, Beth Cooper",5.1,197
40160,1979-10-19,Meteor,5.1,36
1499,1993-03-17,Teenage Mutant Ninja Turtles III,5.1,184
193603,2012-10-13,Hayride,5.1,6
8487,1999-06-29,Wild Wild West,5.1,1020
27360,2005-04-22,King's Ransom,5.1,14
25132,2009-08-21,Shorts,5.1,44
11132,2004-02-17,Confessions of a Teenage Drama Queen,5.1,221
24150,2009-08-28,Halloween II,5.1,267
3600,1998-11-13,I Still Know What You Did Last Summer,5.1,374
7341,1999-03-11,The Rage: Carrie 2,5.1,76
13824,1999-10-08,Superstar,5.1,83
13816,2006-08-25,Idlewild,5.1,17
10197,2009-12-03,Nine,5.1,165
44912,2011-06-16,Green Lantern,5.1,2487
9027,2002-08-21,The Guru,5.1,75
244316,2015-02-27,Into the Grizzly Maze,5.1,74
27329,2001-08-17,The Legend of Suriyothai,5.1,6
11469,2001-11-21,Black Knight,5.1,287
9969,2006-11-22,Deck the Halls,5.1,109
11817,2003-03-28,Bulletproof Monk,5.1,278
347548,2015-07-09,Containment,5.1,36
6519,2005-08-05,The Dukes of Hazzard,5.1,316
27551,1987-03-01,The Barbarians,5.1,8
14034,2001-05-31,What's the Worst That Could Happen?,5.1,66
8998,2006-09-07,Friends with Money,5.1,128
41009,2009-09-11,Perrier’s Bounty,5.1,24
13888,1991-08-02,Return to the Blue Lagoon,5.1,153
9731,1985-03-22,Friday the 13th: A New Beginning,5.1,196
1792,2003-12-10,Stuck on You,5.1,188
164372,2012-10-11,The Snow Queen,5.1,47
11217,2004-02-27,Club Dread,5.1,107
24438,2009-12-17,Did You Hear About the Morgans?,5.1,276
319069,2015-01-24,Censored Voices,5.1,8
10658,1986-08-01,Howard the Duck,5.1,221
9978,2006-07-21,Stormbreaker,5.1,213
9042,2005-08-25,The Cave,5.1,202
94348,2012-10-18,Alex Cross,5.1,300
251321,2014-02-12,Aloft,5.1,41
245846,2015-07-01,Strangerland,5.1,83
246403,2014-09-19,Tusk,5.1,366
326,2006-08-06,Snakes on a Plane,5.1,497
37931,2010-05-21,MacGruber,5.1,179
9849,1999-02-11,My Favorite Martian,5.1,80
127493,2012-05-17,Stolen,5.1,344
6439,2005-01-06,Racing Stripes,5.1,123
11451,2005-06-22,Herbie Fully Loaded,5.1,542
243940,2015-01-29,The Lazarus Effect,5.1,505
9683,2001-08-24,Bubble Boy,5.1,163
10327,2003-07-02,"Legally Blonde 2: Red, White & Blonde",5.1,377
11284,1991-09-05,Freddy's Dead: The Final Nightmare,5.1,272
19585,2009-07-21,G-Force,5.1,510
43595,1933-02-09,She Done Him Wrong,5.1,27
10012,2005-02-25,Cursed,5.1,167
9513,2006-06-15,Garfield: A Tail of Two Kitties,5.1,464
201088,2015-01-13,Blackhat,5.1,826
25784,2006-02-22,Journey from the Fall,5.0,1
65203,1929-02-08,The Broadway Melody,5.0,19
25763,1977-09-10,Damnation Alley,5.0,27
82700,2013-05-30,After Earth,5.0,2532
239573,2015-03-05,Unfinished Business,5.0,320
34417,2010-03-09,Good Intentions,5.0,6
84659,2006-09-16,The Naked Ape,5.0,1
9682,2006-08-11,Pulse,5.0,150
11260,2008-07-08,Meet Dave,5.0,371
44634,2004-09-30,Woman Thou Art Loosed,5.0,3
299145,2015-06-05,Stranded,5.0,11
20337,2002-08-01,Martin Lawrence Live: Runteldat,5.0,1
8970,1999-04-02,The Out-of-Towners,5.0,45
256961,2015-04-16,Paul Blart: Mall Cop 2,5.0,567
27588,2009-10-22,Forget Me Not,5.0,66
78814,2011-11-12,We Have Your Husband,5.0,3
324322,2015-10-13,They Will Have to Kill Us First,5.0,1
12634,2004-01-30,The Big Bounce,5.0,76
50357,2011-07-20,Apollo 18,5.0,356
280871,2014-07-11,Ramanujan,5.0,3
10987,1995-09-29,Halloween: The Curse of Michael Myers,5.0,170
122081,2013-01-24,Spring Breakers,5.0,1551
888,1994-05-26,The Flintstones,5.0,543
171424,2014-09-04,The Green Inferno,5.0,349
10329,1995-06-09,Congo,5.0,213
43653,2007-01-01,The Living Wake,5.0,1
102840,2002-02-22,Sex With Strangers,5.0,1
10642,2000-07-21,Loser,5.0,120
13184,2008-08-21,Bangkok Dangerous,5.0,332
2395,2008-01-13,Asterix at the Olympic Games,5.0,471
61012,2012-10-10,Silent Hill: Revelation 3D,5.0,432
81220,2001-11-02,Everything Put Together,5.0,2
253261,2014-03-08,Born to Fly: Elizabeth Streb vs. Gravity,5.0,1
10336,1997-07-31,Spawn,5.0,336
10385,2000-02-16,Hanging Up,5.0,40
78381,2011-09-10,Twixt,5.0,85
9626,1985-04-09,Red Sonja,5.0,206
27420,1981-05-01,Graduation Day,5.0,22
48620,2009-10-21,The Mighty Macs,5.0,15
2157,1998-04-03,Lost in Space,5.0,388
15074,2002-11-27,Extreme Ops,5.0,28
189711,2014-03-08,Love in the Time of Monsters,5.0,2
226486,2014-07-02,Tammy,5.0,500
174362,2013-04-20,Bending Steel,5.0,1
367551,2015-12-11,American Hero,5.0,62
14434,2007-03-16,I Think I Love My Wife,5.0,55
16222,2000-03-31,Whatever It Takes,5.0,37
10676,1982-10-22,Halloween III: Season of the Witch,5.0,229
323270,2015-10-27,The Horror Network Vol. 1,5.0,2
18975,1996-07-26,The Adventures of Pinocchio,5.0,54
48382,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",5.0,2
38579,2010-06-04,Marmaduke,5.0,149
9703,2007-04-19,The Last Legion,5.0,207
8975,2006-10-13,The Marine,5.0,163
24206,1996-06-26,Silent Trigger,5.0,22
100241,2014-01-22,"I, Frankenstein",5.0,687
76706,2010-12-01,Christmas Mail,5.0,15
109091,2013-10-25,The Counselor,5.0,712
29731,2007-01-01,And Then Came Love,5.0,1
11375,2003-06-09,Hollywood Homicide,5.0,166
17813,2003-06-16,Alex & Emma,5.0,68
21283,2009-05-19,Steppin: The Movie,5.0,4
12771,2002-08-20,Serving Sara,5.0,85
2008,2005-12-15,The Promise,5.0,29
98557,2012-02-03,Dysfunctional Friends,5.0,4
9053,2006-09-07,DOA: Dead or Alive,5.0,205
76349,2011-07-03,1911,5.0,41
25704,2009-08-21,Post Grad,5.0,100
34697,1982-02-05,Butterfly,5.0,12
